date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
02/01/2018 00:00,2.444587435512113,3.558230821917808,-17.15835592367468,,69.81109718892694,90.10209368498484,13.87505430710366,Weekday,Tuesday,Light_Load
03/01/2018 00:15,4.958402660038834,3.958230821917808,10.349540492770496,2.036542409645881,66.68109718892694,87.17537231763907,917.8906183090364,Weekday,,Light_Load
03/01/2018 00:30,3.472650006307039,3.888230821917808,5.248017814529874,-12.02131458511104,67.22109718892693,104.3672968495734,1811.2753635523104,,Wednesday,Light_Load
03/01/2018 00:45,5.140980358604188,3.848230821917808,,8.250959651673295,,85.9364835391375,2712.030010144303,Weekday,Wednesday,Light_Load
03/01/2018 01:00,1.3946453841460411,3.958230821917808,-3.418082928196648,4.949424506783628,66.37109718892694,103.68537364153228,3619.278238298789,Weekday,,Light_Load
03/01/2018 01:15,1.284061957364432,3.808230821917808,1.034958784432226,,68.07109718892693,86.25969414226432,,,Wednesday,Light_Load
03/01/2018 01:30,4.754664564662464,3.918230821917808,19.190669608281173,-1.1222461873213967,67.22109718892693,95.65846950276976,5398.168102300513,Weekday,Wednesday,Light_Load
03/01/2018 01:45,,,9.50277428239836,12.345480407659272,65.31109718892694,104.2241056814245,6281.754918818123,Weekday,,Light_Load
,2.2605545277466867,3.848230821917808,,1.7802602586271357,,,7217.45109643533,,Wednesday,Light_Load
03/01/2018 02:15,4.872566677679002,3.738230821917808,-10.07192518244686,,68.39109718892695,91.46097753282037,8118.668749361983,,Wednesday,Light_Load
03/01/2018 02:30,4.200483544679997,4.098230821917808,14.000317201068452,11.459550703037849,65.85109718892693,100.74699895295691,9012.378731661696,Weekday,Wednesday,Light_Load
,3.1701320297746305,,-10.042799878337862,11.112255527456542,65.85109718892693,87.26726854535431,9889.58877730182,Weekday,Wednesday,Light_Load
03/01/2018 03:00,4.937062002650253,,-14.263040243322449,13.926395844667008,65.30109718892695,98.16047487895244,10790.282040686769,Weekday,Wednesday,Light_Load
03/01/2018 03:15,5.1139142231534125,,-2.0156030353559737,-1.1611247568652172,63.19109718892694,100.28975880950397,11712.304709575335,,Wednesday,Light_Load
03/01/2018 03:30,2.7992210862842146,4.068230821917808,12.932548159099063,,,86.15081290467666,,Weekday,,Light_Load
03/01/2018 03:45,4.2616976243582565,4.028230821917807,11.049651431409128,19.654724835241307,66.68109718892694,100.56053575113478,13490.642067967046,Weekday,Wednesday,Light_Load
03/01/2018 04:00,3.2994254313857896,3.808230821917808,6.507916398261056,12.446940402486614,67.54109718892693,95.00730128234858,14386.91007856248,Weekday,,Light_Load
03/01/2018 04:15,4.1903120633721,3.668230821917808,-12.405863372325632,10.958120396125755,68.41109718892693,,15301.509731409737,Weekday,Wednesday,Light_Load
,,3.808230821917808,,4.069584342739358,67.84109718892694,88.5868944190942,16216.18946239065,Weekday,Wednesday,Light_Load
03/01/2018 04:45,4.250385396451623,3.668230821917808,-8.827359432487972,14.462997208720438,,103.4058099856004,,Weekday,Wednesday,Light_Load
03/01/2018 05:00,,3.668230821917808,-10.805358755241858,-17.847077423583045,,,17986.86003116969,Weekday,Wednesday,Light_Load
03/01/2018 05:15,1.3736984249829989,3.488230821917808,9.750576000564196,17.39050678911754,69.86109718892695,95.10182599942712,18918.94705860928,,Wednesday,Light_Load
03/01/2018 05:30,3.851446263111344,3.558230821917808,6.116149306010175,-3.931267775770416,69.52109718892694,98.11558496064004,19799.16399940172,,,Light_Load
,1.547890590929028,,5.857970742611179,-13.886272226258123,67.77109718892694,95.728621065648,20706.15476961383,Weekday,Wednesday,Light_Load
03/01/2018 06:00,,3.848230821917808,1.3155149202771432,-12.286223168668002,67.22109718892693,97.79604345789772,21591.76486058809,,Wednesday,Light_Load
,3.5225856572596044,,2.183223307036379,-7.379092324862989,66.91109718892693,104.36668084781031,22501.156569587976,Weekday,Wednesday,Light_Load
03/01/2018 06:30,4.608155689887624,3.708230821917808,-1.2832444649239956,,68.32109718892693,94.22553945090256,,Weekday,Wednesday,Light_Load
03/01/2018 06:45,2.869156049833804,3.888230821917808,-18.401052112969516,13.778884218158112,67.22109718892693,92.08494609179576,24292.80887870364,Weekday,,Light_Load
03/01/2018 07:00,2.585693877897391,3.628230821917808,14.82254104619054,-16.233544660457536,68.73109718892695,101.3263805216067,25216.21301532066,Weekday,Wednesday,Light_Load
03/01/2018 07:15,,3.528230821917808,-11.6600585355925,-5.246236646950837,,97.9920388764442,26105.81130521139,Weekday,Wednesday,Light_Load
03/01/2018 07:30,,,-8.538049428643697,0.0417883930061753,78.11109718892695,90.84216627900236,27006.982571477263,Weekday,Wednesday,Light_Load
03/01/2018 07:45,,4.028230821917807,8.218993409264286,20.097468797937744,82.06109718892694,100.70207304488471,,,Wednesday,Light_Load
,,,-1.9642262501390864,1.3021464076948015,86.99109718892694,95.18372115437776,,Weekday,Wednesday,Light_Load
,35.536886196721845,20.908230821917808,-14.303962258729667,-17.794205019589658,82.38109718892693,94.91280680116084,29684.0829225774,,Wednesday,Light_Load
,,35.20823082191781,,-7.980926828337853,86.10109718892693,97.61256011930698,30596.67372366723,Weekday,,Light_Load
03/01/2018 08:45,,52.66823082191781,-7.959280800729035,-7.866128907957132,85.87109718892694,97.01986980797,31503.98782467948,,,Light_Load
03/01/2018 09:00,104.66685638864216,31.16823082191781,5.343153333276912,5.350090771104991,91.68109718892694,103.19670128533087,,Weekday,Wednesday,Light_Load
03/01/2018 09:15,,40.60823082191781,-11.878028729480006,2.55810471791204,90.68109718892694,103.04509891360748,33306.48405847904,Weekday,Wednesday,Medium_Load
03/01/2018 09:30,112.69716596195802,29.588230821917808,,,92.65109718892694,95.52897221564588,,Weekday,Wednesday,Medium_Load
03/01/2018 09:45,,21.30823082191781,,15.037017174341726,,104.55646756062092,35088.015664677776,Weekday,Wednesday,Medium_Load
03/01/2018 10:00,52.05826291642669,6.478230821917808,11.70432818878832,-3.937555363322813,95.12109718892694,93.3656000003489,36015.757732974715,Weekday,Wednesday,Medium_Load
03/01/2018 10:15,71.88177006001776,24.408230821917808,3.717563916549945,20.05435583463594,90.84109718892694,101.91276051428936,,,Wednesday,Maximum_Load
03/01/2018 10:30,55.13783029535117,11.588230821917808,-15.580322211786326,18.011589331097685,93.82109718892691,94.00644421169036,37819.47551079813,Weekday,Wednesday,Maximum_Load
03/01/2018 10:45,,14.428230821917808,2.9592287691218506,4.528763597994067,93.53109718892694,97.38180303893093,38703.19329525282,,Wednesday,Maximum_Load
03/01/2018 11:00,71.92227359862648,30.98823082191781,1.8749208570727576,19.28556573781704,,,39608.15863947774,,Wednesday,Maximum_Load
,55.50361828368813,23.248230821917808,14.43289261180448,-0.6728690553224402,88.33109718892695,92.90847679776118,40499.619615496485,Weekday,,Maximum_Load
03/01/2018 11:30,77.03664721294335,47.40823082191781,-13.000055135935824,-3.744324497203297,81.29109718892693,101.75747447230631,41389.45115986164,,,Maximum_Load
03/01/2018 11:45,68.97574039399684,43.51823082191781,,20.560897928148837,80.25109718892693,87.86578508688328,42291.81982869686,,Wednesday,Maximum_Load
03/01/2018 12:00,73.64877195629371,44.12823082191781,14.908299859016072,0.1011357489619001,,90.30043027071464,43188.82362166333,,Wednesday,Maximum_Load
,,,,8.049335382459756,95.87109718892694,39.10934205790069,44105.011869775786,,Wednesday,Medium_Load
03/01/2018 12:30,5.561247486303272,-0.6517691780821919,6.184345530946424,19.77315882860864,,20.3920862946078,45009.22068118739,Weekday,Wednesday,Medium_Load
03/01/2018 12:45,6.651240155067623,-0.6517691780821919,,-0.7105311187411008,95.97109718892692,,,,Wednesday,Medium_Load
03/01/2018 13:00,7.737142626133125,-0.6517691780821919,4.506494197340094,17.89807740880253,95.97109718892692,24.9164435658498,46803.7223358437,Weekday,Wednesday,Medium_Load
03/01/2018 13:15,51.84195519431996,20.72823082191781,,11.015183960819256,88.26109718892695,104.05394385735264,47703.773371705865,Weekday,Wednesday,Medium_Load
03/01/2018 13:30,52.808953177207705,12.988230821917808,,-0.6345740507052658,92.78109718892694,,48597.79271858981,Weekday,Wednesday,Medium_Load
,55.87037109854828,16.588230821917808,,-14.589055075091364,91.52109718892694,,49502.40737252642,Weekday,Wednesday,Medium_Load
03/01/2018 14:00,57.200362321944674,,2.0309111048954844,11.457251176384435,91.68109718892694,94.4030051860718,50402.81299441728,Weekday,,Medium_Load
,74.09244289023643,29.94823082191781,,-9.883284804486038,88.83109718892695,,51301.08259056134,Weekday,Wednesday,Medium_Load
03/01/2018 14:30,59.78643769289544,19.79823082191781,1.1908045386618693,-5.354739889220007,90.80109718892696,92.2822873506804,52199.89539141244,,Wednesday,Medium_Load
03/01/2018 14:45,66.05599965930617,,7.999501204002203,2.347595804855689,88.95109718892695,100.85467817528804,53106.04396995346,Weekday,,Medium_Load
03/01/2018 15:00,53.88683194304004,15.76823082191781,10.526649553789998,2.3493601250929688,91.90109718892694,103.60303836162647,53999.94191347611,Weekday,Wednesday,Medium_Load
03/01/2018 15:15,,17.59823082191781,5.576577683030668,11.6617565448613,91.28109718892694,97.21787167728488,54897.95925220434,,,Medium_Load
,69.67153218242089,27.428230821917808,-14.143557709278925,,89.01109718892695,,55812.09125138736,Weekday,Wednesday,Medium_Load
,,,11.523370646379847,17.294018673841975,89.10109718892693,91.33834504721013,,Weekday,Wednesday,Medium_Load
03/01/2018 16:00,68.71234746371842,25.158230821917808,3.132001856646141,-6.097042942954287,89.63109718892693,89.11376829130117,57619.76345349466,Weekday,Wednesday,Medium_Load
03/01/2018 16:15,84.1634893030634,27.13823082191781,19.777459812220087,-17.33580883692081,91.02109718892694,87.95673989816132,58512.65129181434,,,Medium_Load
03/01/2018 16:30,116.1023192110074,41.24823082191781,,,90.07109718892693,98.42994100988926,59383.29814089081,Weekday,Wednesday,Medium_Load
03/01/2018 16:45,115.834103746842,38.40823082191781,-19.148671565698898,,90.95109718892697,89.65535226105894,60308.35287388948,Weekday,Wednesday,Medium_Load
03/01/2018 17:00,105.54946415709924,,6.733661371444194,18.696596406225968,90.67109718892696,92.75714613005712,61219.2594776553,Weekday,Wednesday,Medium_Load
03/01/2018 17:15,137.37792111561717,52.30823082191781,-19.40361553736002,-8.082623092543837,89.54109718892693,,62096.82900498952,Weekday,Wednesday,Maximum_Load
03/01/2018 17:30,,40.49823082191781,,15.883411492998585,90.03109718892694,98.13040636079556,,Weekday,Wednesday,Maximum_Load
03/01/2018 17:45,124.21910292997974,38.54823082191781,3.4313001207283533,13.89348243877485,91.45109718892697,91.93060399392331,63881.990479353655,Weekday,Wednesday,Maximum_Load
03/01/2018 18:00,,,-5.519333465892855,16.585908669651044,94.39109718892696,104.16485856639838,64804.13640911239,,Wednesday,Maximum_Load
,34.7610843997187,12.088230821917808,-12.100156293753042,-1.9244356512206933,90.30109718892696,,,Weekday,Wednesday,Maximum_Load
03/01/2018 18:30,,17.77823082191781,21.49330746831057,-17.17229738259539,86.72109718892693,92.93296072790965,66606.28050344632,Weekday,Wednesday,Maximum_Load
03/01/2018 18:45,35.50782849599805,,4.914038107196566,-17.037244472102316,95.34109718892694,91.64110153023506,67494.51852318882,Weekday,Wednesday,Maximum_Load
03/01/2018 19:00,41.25851395524873,4.818230821917808,2.111098766078044,-2.272384345519664,95.17109718892696,89.87793853304305,68403.21288514587,Weekday,Wednesday,Maximum_Load
03/01/2018 19:15,36.86705097752103,0.208230821917808,8.793457399627194,-10.004966649456952,95.94109718892692,101.17344104727916,69285.4487761847,,,Maximum_Load
03/01/2018 19:30,39.27917079892131,,,-1.316490906773778,95.53109718892694,86.4988819170394,70214.33836316263,,,Maximum_Load
,,5.038230821917809,-18.623298615294257,13.123517054581152,95.11109718892696,104.57276680495698,71082.4648068837,,Wednesday,Maximum_Load
03/01/2018 20:00,36.00637506720222,0.538230821917808,0.4465205765163564,,95.92109718892696,89.96738483484319,71984.83189911343,Weekday,Wednesday,Maximum_Load
03/01/2018 20:15,41.21422239110475,4.968230821917809,8.63446666112503,,95.04109718892693,,,Weekday,Wednesday,Medium_Load
03/01/2018 20:30,34.77368678293556,2.228230821917808,-5.132857357328429,-0.5148253832515417,95.67109718892696,87.49387430686608,,Weekday,Wednesday,Medium_Load
03/01/2018 20:45,31.303342461224563,1.368230821917808,5.072580134611493,-17.904974890116574,,85.64584482936033,74686.3916180257,Weekday,Wednesday,Medium_Load
,9.961775260610736,-0.6517691780821919,-0.4951727069202581,,,41.17845500250648,75606.35099425534,Weekday,Wednesday,Medium_Load
,8.0039689379736,-0.6517691780821919,12.294263405225834,-5.837313414686961,,32.93678334392333,76501.04160741981,Weekday,Wednesday,Medium_Load
03/01/2018 21:30,3.100146259969878,-0.6517691780821919,0.3819057916058919,-14.563188332749212,95.97109718892692,11.981207418577569,,Weekday,Wednesday,Medium_Load
03/01/2018 21:45,2.513622867645383,-0.6517691780821919,13.576636916718742,11.482484622085684,,10.083560420992391,,Weekday,,Medium_Load
03/01/2018 22:00,3.864124977938221,,15.97495938353725,-16.058496886236878,95.97109718892692,22.48007997622318,,Weekday,Wednesday,Medium_Load
03/01/2018 22:15,2.131681149368819,,-2.847782822201524,3.3961518596438136,89.31109718892694,,,,Wednesday,Maximum_Load
,2.568359753509912,4.608230821917807,,,62.991097188926936,92.40527238491384,,Weekday,Wednesday,Maximum_Load
03/01/2018 22:45,3.5100762044402227,4.498230821917808,7.120159836154203,16.269030777980195,62.91109718892694,94.85708415347868,,Weekday,Wednesday,Maximum_Load
,1.7014250079328876,4.318230821917808,5.83902359037623,,64.21109718892694,92.36373901875916,,Weekday,Wednesday,Maximum_Load
03/01/2018 23:15,1.901808553726985,3.738230821917808,-10.204322712430097,2.045816034843926,69.19109718892693,,83707.72578729167,,Wednesday,Light_Load
03/01/2018 23:30,2.575299319169722,3.598230821917808,-14.160027198192816,15.834289434536288,69.49109718892694,89.59481447187966,,Weekday,Wednesday,Light_Load
03/01/2018 23:45,4.45763733064623,3.778230821917808,-18.81293177352697,13.46604031979543,67.77109718892694,90.34565329606384,85502.42232016547,Weekday,Wednesday,Light_Load
03/01/2018 00:00,,3.848230821917808,2.934978790905775,5.804794176034414,67.22109718892693,90.44990429654698,-5.068733660431919,,Wednesday,Light_Load
,4.468039911586216,3.918230821917808,6.60722091212318,10.532848228944284,66.99109718892694,,898.3094062304139,Weekday,Thursday,Light_Load
,1.8430228501060408,3.918230821917808,-7.495254273693054,-10.21994731542086,67.22109718892693,89.36930384354375,1801.9639807840813,Weekday,Thursday,Light_Load
04/01/2018 00:45,4.20352538622082,4.028230821917807,-10.117502993634064,7.353776438601505,66.38109718892693,97.33413672486648,2692.793014690484,Weekday,,Light_Load
04/01/2018 01:00,5.233215569677245,,,-7.498375688997872,65.31109718892694,,3611.258077914105,Weekday,Thursday,Light_Load
04/01/2018 01:15,2.419156695013589,3.988230821917808,,-16.26195510405494,66.45109718892695,97.07668414295514,4487.007652009259,Weekday,,Light_Load
04/01/2018 01:30,3.6791462415466425,4.278230821917807,,11.687356757433426,64.27109718892694,96.25089656956428,5411.031873329279,,Thursday,Light_Load
04/01/2018 01:45,5.148732920540884,,,-14.926351680355346,66.98109718892695,,6315.350046404715,,Thursday,Light_Load
04/01/2018 02:00,5.234151338108183,4.1382308219178086,-15.17907584040755,-16.222445415804383,65.55109718892695,102.2192360000802,7201.1286675035335,Weekday,,Light_Load
04/01/2018 02:15,3.0632030745059184,4.098230821917808,16.660318666401746,15.910029289737604,,91.35464537171822,8109.79314912807,Weekday,Thursday,Light_Load
,4.568864121641867,,-8.829896720829458,12.558810223516875,64.73109718892695,103.3262050590121,,Weekday,Thursday,Light_Load
04/01/2018 02:45,,4.248230821917808,-10.486944818054685,-12.552606949189656,64.49109718892694,103.69958070706777,9884.85749221264,Weekday,Thursday,Light_Load
04/01/2018 03:00,2.795086296550424,4.278230821917807,,,64.82109718892693,,,Weekday,Thursday,Light_Load
04/01/2018 03:15,3.15775044961478,4.348230821917808,3.888794617442313,15.63484338661334,64.31109718892694,,,Weekday,Thursday,Light_Load
04/01/2018 03:30,4.745067788555512,4.208230821917809,0.9648087302852952,-9.700631559775214,64.79109718892693,90.13820505345632,12584.132551099765,,,Light_Load
04/01/2018 03:45,2.8138763240399127,4.208230821917809,-16.712529251356575,-5.041990577049133,64.79109718892693,89.04015477324472,13493.157325534115,Weekday,Thursday,Light_Load
,2.5011305749073744,4.498230821917808,,13.026807255940394,63.22109718892694,92.98266009743064,14403.829397229529,,,Light_Load
,,,-9.342165175247573,-15.61320812184565,,91.56302233684512,15309.644428281332,Weekday,Thursday,Light_Load
,4.948052671829851,4.068230821917808,1.2471754937164357,-16.42405203359694,66.07109718892693,98.84803151242052,16199.83432818104,Weekday,,Light_Load
04/01/2018 04:45,5.106312281252967,3.888230821917808,19.5090128888699,13.469911204737828,,97.88049113986202,17117.138299467722,Weekday,Thursday,Light_Load
04/01/2018 05:00,4.578211142619443,3.988230821917808,15.627561885385571,-17.64554863639757,66.45109718892695,,17996.020164074544,Weekday,Thursday,Light_Load
